idx,obj,act,obj_idxs,act_idxs
6264,hovel,sit,1244,2
6265,knoll,lie,672,45
6266,gazebo,sit,1338,2
6267,clock_tower,look,872,3
6268,gate,tend,494,40
6269,hair,flip,120,220
6270,necktie,show,418,88
6271,stretcher,transport,867,0
6272,arch,sit,166,2
6273,cross,sit,1193,2
6274,tennis_ball,become,237,19
6275,roadway,walk,1339,7
6276,lady,sit,355,2
6277,glove,pant,468,374
6278,barrel,sit,546,2
6279,baggage,put,157,32
6280,bale,stand,1340,12
6281,clock_tower,front,872,26
6282,horse,try,141,67
6283,shirt,total,210,135
6284,eight,total,1341,135
6285,pizza,read,248,13
6286,cat,tend,274,40
6287,water_bottle,drink,1259,70
6288,parrot,drive,1342,20
6289,hand,play,20,22
6290,woman,marry,27,327
6291,cake,feed,243,80
6292,sidewalk,squat,7,217
6293,bed,look,285,3
6294,board,paddle,104,96
6295,sweater,stand,263,12
6296,necktie,classify,418,50
6297,surfboard,repair,97,176
6298,mouth,put,417,32
6299,stream,sit,140,2
6300,business,sponsor,1304,475
6301,tank,fix,1130,60
6302,foot,look,392,3
6303,kite,approach,217,74
6304,dog,perform,42,105
6305,tray,pull,91,58
6306,bread,make,227,15
6307,bread,put,227,32
6308,curve,necessitate,1343,65
6309,banjo,play,1344,22
6310,library,sit,1345,2
6311,eyelid,open,526,145
6312,shoe,consume,184,269
6313,bat,inspect,234,162
6314,eye,refer,219,46
6315,umbrella,paint,12,192
6316,snow,climb,124,221
6317,thumb,make,389,15
6318,conveyer_belt,stand,1210,12
6319,booth,sit,209,2
6320,pastime,enjoy,1346,21
6321,statue,clean,146,134
6322,male_child,recommend,127,476
6323,male_child,achieve,127,69
6324,bowl,raise,273,100
6325,mattress,look,591,3
6326,out,stand,543,12
6327,baby,nap,268,477
6328,toddler,nap,778,477
6329,toddler,sleep,778,89
6330,match,put,393,32
6331,goat,feed,551,80
6332,beach,necessitate,224,65
6333,beach,close,224,37
6334,shirt,smile,210,123
6335,carousel,walk,752,7
6336,cart,stay,66,90
6337,bag,stay,14,90
6338,wheel,make,282,15
6339,snowboard,descend,259,101
6340,group,leave,143,24
6341,rack,stand,869,12
6342,temple,enter,1347,18
6343,asphalt,walk,639,7
6344,internet,look,76,3
6345,wave,head,369,212
6346,bear,feed,330,80
6347,enclosure,stand,1348,12
6348,doorway,approach,187,74
6349,field,keep,315,175
6350,pipe,perform,806,105
6351,ramp,perform,348,105
6352,camera,stand,177,12
6353,daughter,play,962,22
6354,napkin,confront,906,9
6355,peephole,see,1349,34
6356,streetcar,wait,309,14
6357,body,front,541,26
6358,microwave,look,1127,3
6359,wool,reap,601,478
6360,bow_tie,tie,1350,156
6361,boat,indicate,59,5
6362,park,hang,87,125
6363,girl,match,303,344
6364,ribbon,watch,328,23
6365,base,applaud,125,118
6366,dad,transport,1179,0
6367,racket,leave,302,24
6368,seashore,stand,1217,12
6369,microwave,watch,1127,23
6370,guitar,strum,149,479
6371,shear,reduce,897,91
6372,vehicle,emerge,115,480
6373,crescent_roll,slit,1351,92
6374,parade,see,407,34
6375,water,wade,75,341
6376,ladder,arrive,265,73
6377,elephant,put,233,32
6378,aquarium,bend,111,79
6379,wagon,watch,345,23
6380,bag,catch,14,72
6381,bag,drop,14,55
6382,van,carry,45,56
6383,van,get_down,45,42
6384,van,load,45,170
6385,knife,read,269,13
6386,wave,run,369,33
6387,end,sit,1352,2
6388,court,sit,186,2
6389,bottle,give,156,104
6390,radio,transport,1353,0
6391,bidet,drink,1354,70
6392,trunk,load,317,170
6393,covering,head,1256,212
6394,purchase,desire,1355,240
6395,bench,kneel,31,163
6396,sand,search,246,318
6397,dog,salvage,42,481
6398,liquid,happen,1250,57
6399,tomato,reduce,1122,91
6400,tomato,chop,1122,167
6401,tomato,slit,1122,92
6402,skier,detect,520,132
6403,neck,shave,365,215
6404,chin,shave,820,215
6405,routine,make,1356,15
6406,bear,show,330,88
6407,gun,put,151,32
6408,zebra,see,482,34
6409,animal,see,132,34
6410,coleslaw,make,1357,15
6411,tea,fix,1358,60
6412,counter,clean,50,134
6413,rag,clean,1268,134
6414,ambulance,get_down,1359,42
6415,ambulance,die,1359,83
6416,cyclist,help,314,48
6417,dough,jab,593,414
6418,tray,fix,91,60
6419,wave,refer,369,46
6420,wave,tend,369,40
6421,surfboard,inspect,97,162
6422,eyebrow,blacken,1324,36
6423,dog,lead,42,78
6424,umbrella,balance,12,241
6425,beard,sport,189,62
6426,cloud,indicate,1360,5
6427,wood,saw,474,482
6428,hip,pass,1361,190
6429,surfboard,raise,97,100
6430,kite,shirt,217,236
6431,oven,inspect,519,162
6432,ship,front,94,26
6433,skateboard,raise,249,100
6434,hand,watch,20,23
6435,telephone,grok,19,54
6436,truck,gaze,96,193
6437,cable,use,1362,4
6438,harness,use,719,4
6439,apple,necessitate,230,65
6440,helicopter,sell,663,102
6441,coffee,serve,674,129
6442,flower,sell,410,102
6443,spatula,use,1363,4
6444,bag,watch,14,23
6445,bag,see,14,34
6446,hair,lose,120,188
6447,back,brush,256,99
6448,grain,eat,1364,47
6449,jesus,emulate,1365,483
6450,serve,return,1366,426
6451,pie,look,599,3
6452,pie,reduce,599,91
6453,locomotive,repair,1367,176
6454,trim,get_down,1368,42
6455,meat,transport,677,0
6456,lady,embrace,355,146
6457,man,embrace,17,146
6458,riverbank,sit,1369,2
6459,forehand,make,965,15
6460,down,lie,244,45
6461,hand,work,20,1
6462,door,leave,179,24
6463,cat,imitate,274,316
6464,shore,run,448,33
6465,swing,necessitate,938,65
6466,plantain,sit,1370,2
6467,plantain,put,1370,32
6468,doll,transport,516,0
6469,microwave,front,1127,26
6470,ball_game,watch,1371,23
6471,juice,make,1315,15
6472,eggnog,pour,1372,122
6473,beach,stroll,224,484
6474,shrub,achieve,144,69
6475,couple,sit,1262,2
6476,grass,wait,93,14
6477,baseball,transport,238,0
6478,food,fan,168,485
6479,station,transport,381,0
6480,microphone,use,359,4
6481,side,watch,488,23
6482,hair,swing,120,76
6483,food,chew_over,168,61
6484,oven,watch,519,23
6485,food,test,168,278
6486,man,serve,17,129
6487,player,confront,235,9
6488,can,tend,557,40
6489,man,offer,17,293
6490,cartridge_holder,pass,1373,190
6491,fist,pump,504,486
6492,skateboarder,crouch,271,51
6493,train,refer,21,46
6494,engine,refer,556,46
6495,range,look,1374,3
6496,mountain,watch,178,23
6497,kitten,clean,608,134
6498,kitten,wash,608,147
6499,screen,leave,204,24
6500,ball_field,watch,740,23
6501,park,show,87,88
6502,arm,shake,198,372
6503,baby,fix,268,60
6504,dad,look,1179,3
6505,hat,put,286,32
6506,child,put,65,32
6507,back,transport,256,0
6508,elephant,transport,233,0
6509,tire,fix,1062,60
6510,pickup,drive,1318,20
6511,bench,share,31,87
6512,woman,travel,27,66
6513,grocery_store,transport,1375,0
6514,spoon,chew_over,399,61
6515,sign,necessitate,79,65
6516,camera,wangle,177,487
6517,coil,depend_on,1376,11
6518,mountain,lie,178,45
6519,cow,approach,280,74
6520,sign,beckon,79,142
6521,bat,hole,234,488
6522,television,chew_over,426,61
6523,plaza,travel,81,66
6524,bottle,substitute,156,445
6525,volleyball,reach,939,35
6526,airplane,head,72,212
6527,tennis_player,look,428,3
6528,bench,refer,31,46
6529,boat,enjoy,59,21
6530,boat,inspect,59,162
6531,hosiery,haul,490,52
6532,dog,complain,42,95
6533,zebra,feed,482,80
6534,skate,depend_on,927,11
6535,award,show,1377,88
6536,see,displace,1378,489
6537,dog,barbeque,42,490
6538,dog,ridicule,42,491
6539,marshmallow,fix,1379,60
6540,stone_wall,sit,1380,2
6541,car,play,16,22
6542,pitcher,leave,1132,24
6543,fruit,gaze,322,193
6544,pepper,see,946,34
6545,produce,buy,892,111
6546,parasail,use,589,4
6547,bass,play,1381,22
6548,cellular_telephone,jab,240,414
6549,ball,smack,100,178
6550,beacon,walk,1018,7
6551,street,stop,10,159
6552,lap,lie,579,45
6553,car,achieve,16,69
6554,hood,see,550,34
6555,straw,stand,422,12
6556,laptop,indicate,46,5
6557,drawer,become,960,19
6558,nine,see,1382,34
6559,video,record,751,198
6560,ostrich,watch,1383,23
6561,lemon,coerce,134,285
6562,fork,stay,216,90
6563,face,pull,193,58
6564,belt,brown,102,97
6565,horse,cover,141,235
6566,ocean,visit,9,39
6567,ponytail,comb,391,68
6568,elf,reduce,1264,91
6569,bridge,watch,107,23
6570,bank,walk,1081,7
6571,male_child,teach,127,114
6572,shoulder,show,61,88
6573,sky,indicate,385,5
6574,base,put,125,32
6575,airplane,help,72,48
6576,airplane,lead,72,78
6577,booth,stand,209,12
6578,jacket,use,82,4
6579,meat,refer,677,46
6580,dinner,make,512,15
6581,shirt,become,210,19
6582,driveway,walk,1221,7
6583,gravel,stand,590,12
6584,snow,beckon,124,142
6585,shop,smile,63,123
6586,shelf,gaze,1384,193
6587,animal,reduce,132,91
6588,cellular_telephone,record,240,198
6589,internet,close,76,37
6590,container,walk,582,7
6591,water,fish,75,348
6592,bear,see,330,34
6593,shoe,get_down,184,42
6594,shoe,look,184,3
6595,shoe,tend,184,40
6596,class,stand,205,12
6597,pocket,stand,641,12
6598,bag,look,14,3
6599,wall,seat,95,25
6600,tooth,chase,277,169
6601,burrito,reduce,1058,91
6602,sweater,put,263,32
6603,chocolate_cake,reduce,1064,91
6604,candle,reduce,335,91
6605,carrot,peddle,434,249
6606,riverbank,walk,1369,7
6607,splash,cause,387,261
6608,cake,necessitate,243,65
6609,necktie,seize,418,238
6610,giraffe,front,361,26
6611,batter,help,536,48
6612,bunch,stand,1385,12
6613,ribbon,necessitate,328,65
6614,barber,visit,1386,39
6615,cake,bend,243,79
6616,train,tend,21,40
6617,smile,express,190,492
6618,banana,front,324,26
6619,buggy,function,310,116
6620,sandwich,solve,357,148
6621,bird,indicate,218,5
6622,trouser,stand,502,12
6623,sleeve,whiten,544,195
6624,bed,play,285,22
6625,radio,become,1353,19
6626,laptop,put,46,32
6627,bull,brawl,304,493
6628,tip,writhe,1321,350
6629,stove,work,226,1
6630,prawn,eat,1387,47
6631,plate,seat,319,25
6632,chicken,put,429,32
6633,ball,walk,100,7
6634,ice_bear,look,1388,3
6635,shirt,reach,210,35
6636,racetrack,walk,1389,7
6637,racket,ball,302,494
6638,puppy,squat,1390,217
6639,garbage,stand,1213,12
6640,man,lie,17,45
6641,bookcase,put,1391,32
6642,train,beckon,21,142
